status,aspect,sentiment,compound
Depression,sleep,negative,-0.831
Depression,hopelessness,negative,-0.831
Depression,social_support,negative,-0.8298
Depression,social_support,negative,-0.9294
Depression,social_support,negative,-0.9477
Depression,self_harm,negative,-0.9477
Depression,hopelessness,negative,-0.9477
Depression,sleep,negative,-0.992
Depression,social_support,negative,-0.992
Depression,medication,negative,-0.992
Depression,social_support,negative,-0.6697
Depression,motivation,positive,0.9806
Depression,social_support,positive,0.9806
Depression,self_harm,positive,0.9806
Depression,hopelessness,positive,0.9806
Depression,social_support,negative,-0.8434
Depression,therapy,negative,-0.8434
Depression,concentration,positive,0.2908
Depression,social_support,positive,0.2908
Depression,hopelessness,positive,0.2908
Depression,medication,negative,-0.5984
Depression,sleep,positive,0.8402
Depression,hopelessness,positive,0.8402
Depression,sleep,negative,-0.9805
Depression,energy,negative,-0.9805
Depression,therapy,negative,-0.9805
Depression,self_harm,negative,-0.9805
Depression,social_support,negative,-0.5187
Depression,social_support,negative,-0.1216
Depression,social_support,negative,-0.9857
Depression,social_support,negative,-0.1901
Depression,social_support,negative,-0.9925
Depression,therapy,negative,-0.9925
Depression,self_harm,negative,-0.9925
Depression,hopelessness,negative,-0.9925
Depression,sleep,negative,-0.5812
Depression,self_harm,negative,-0.6597
Depression,medication,negative,-0.9911
Depression,self_harm,negative,-0.9911
Depression,hopelessness,neutral,0.0247
Depression,social_support,positive,0.0772
Depression,self_harm,positive,0.0772
Depression,self_harm,negative,-0.9368
Depression,energy,positive,0.4497
Depression,self_harm,negative,-0.886
Depression,medication,negative,-0.1628
Depression,therapy,negative,-0.1628
Depression,hopelessness,negative,-0.9685
Depression,sleep,negative,-0.9827
Depression,social_support,negative,-0.9827
Depression,hopelessness,negative,-0.9827
Depression,social_support,positive,0.8497
Depression,self_harm,positive,0.8497
Depression,hopelessness,negative,-0.9804
Depression,therapy,negative,-0.9299
Depression,energy,positive,0.8664
Depression,social_support,positive,0.8664
Depression,self_harm,positive,0.8664
Depression,hopelessness,positive,0.8664
Depression,hopelessness,negative,-0.9254
Depression,self_harm,negative,-0.9835
Depression,hopelessness,negative,-0.9835
Depression,appetite,positive,0.2229
Depression,social_support,positive,0.2229
Depression,self_harm,positive,0.2229
Depression,hopelessness,negative,-0.9762
Depression,social_support,negative,-0.9603
Depression,therapy,negative,-0.9603
Depression,self_harm,negative,-0.9603
Depression,hopelessness,negative,-0.9603
Depression,sleep,negative,-0.9621
Depression,concentration,negative,-0.9621
Depression,hopelessness,negative,-0.9621
Depression,sleep,negative,-0.9997
Depression,appetite,negative,-0.9997
Depression,social_support,negative,-0.9997
Depression,medication,negative,-0.9997
Depression,self_harm,negative,-0.9997
Depression,hopelessness,negative,-0.9997
Depression,social_support,negative,-0.9511
Depression,self_harm,negative,-0.9511
Depression,appetite,negative,-0.878
Depression,hopelessness,negative,-0.878
Depression,social_support,positive,0.375
Depression,sleep,negative,-0.9078
Depression,energy,negative,-0.9078
Depression,social_support,negative,-0.9078
Depression,therapy,negative,-0.9078
Depression,self_harm,negative,-0.9078
Depression,hopelessness,negative,-0.9078
Depression,hopelessness,negative,-0.7611
Depression,hopelessness,negative,-0.8934
Depression,self_harm,negative,-0.9865
Depression,hopelessness,negative,-0.9865
Depression,energy,positive,0.993
Depression,social_support,positive,0.993
Depression,self_harm,positive,0.993
Depression,hopelessness,positive,0.993
Depression,self_harm,negative,-0.4854
Depression,energy,negative,-0.9761
Depression,appetite,negative,-0.9761
Depression,social_support,negative,-0.9761
Depression,self_harm,negative,-0.9761
Depression,hopelessness,negative,-0.9761
Depression,sleep,negative,-0.9975
Depression,social_support,negative,-0.9975
Depression,therapy,negative,-0.9975
Depression,self_harm,negative,-0.9975
Depression,hopelessness,negative,-0.9975
Depression,self_harm,negative,-0.9356
Depression,social_support,negative,-0.8734
Depression,hopelessness,negative,-0.8734
Depression,self_harm,positive,0.8898
Depression,therapy,positive,0.9896
Depression,hopelessness,positive,0.9896
Depression,hopelessness,negative,-0.4215
Depression,social_support,positive,0.7761
Depression,self_harm,positive,0.7761
Depression,hopelessness,positive,0.7761
Depression,sleep,negative,-0.2391
Depression,social_support,negative,-0.2391
Depression,sleep,negative,-0.9423
Depression,social_support,negative,-0.9423
Depression,self_harm,negative,-0.9423
Depression,hopelessness,negative,-0.9423
Depression,sleep,negative,-0.8596
Depression,hopelessness,negative,-0.8596
Depression,sleep,negative,-0.8902
Depression,social_support,negative,-0.8902
Depression,hopelessness,negative,-0.8902
Depression,social_support,negative,-0.993
Depression,therapy,negative,-0.993
Depression,self_harm,negative,-0.993
Depression,hopelessness,negative,-0.993
Depression,hopelessness,negative,-0.5719
Depression,social_support,positive,0.9592
Depression,medication,positive,0.9592
Depression,self_harm,positive,0.9592
Depression,hopelessness,positive,0.9592
Depression,sleep,negative,-0.9676
Depression,hopelessness,negative,-0.9676
Depression,hopelessness,neutral,0.0
Depression,social_support,positive,0.5423
Depression,hopelessness,negative,-0.993
Depression,sleep,negative,-0.9097
Depression,self_harm,negative,-0.9097
Depression,hopelessness,negative,-0.9097
Depression,sleep,negative,-0.3971
Depression,motivation,negative,-0.3971
Depression,social_support,negative,-0.3971
Depression,hopelessness,negative,-0.3971
Depression,social_support,negative,-0.9805
Depression,self_harm,negative,-0.9805
Depression,hopelessness,negative,-0.9805
Depression,appetite,positive,0.3818
Depression,hopelessness,positive,0.3818
Depression,social_support,negative,-0.9509
Depression,hopelessness,negative,-0.9509
Depression,sleep,negative,-0.7607
Depression,energy,negative,-0.7607
Depression,self_harm,negative,-0.7607
Depression,hopelessness,negative,-0.7607
Depression,social_support,negative,-0.9923
Depression,self_harm,negative,-0.9923
Depression,hopelessness,negative,-0.9923
Depression,social_support,positive,0.9253
Depression,self_harm,positive,0.9253
Depression,hopelessness,positive,0.9253
Depression,social_support,positive,0.7713
Depression,hopelessness,positive,0.7713
Depression,hopelessness,negative,-0.8115
Depression,hopelessness,negative,-0.5719
Depression,hopelessness,negative,-0.803
Depression,motivation,negative,-0.7515
Depression,social_support,negative,-0.7515
Depression,medication,negative,-0.7515
Depression,self_harm,negative,-0.7515
Depression,hopelessness,negative,-0.7515
Depression,self_harm,negative,-0.9655
Depression,hopelessness,negative,-0.9655
Depression,medication,positive,0.2023
Depression,self_harm,negative,-0.991
Depression,hopelessness,negative,-0.991
Depression,sleep,positive,0.0516
Depression,appetite,negative,-0.9881
Depression,therapy,negative,-0.9881
Depression,self_harm,negative,-0.9881
Depression,hopelessness,negative,-0.9881
Depression,sleep,negative,-0.7954
Depression,social_support,negative,-0.7954
Depression,medication,negative,-0.7954
Depression,therapy,negative,-0.7954
Depression,hopelessness,negative,-0.7954
Depression,social_support,negative,-0.9893
Depression,self_harm,negative,-0.9893
Depression,hopelessness,negative,-0.9893
Depression,sleep,positive,0.8807
Depression,energy,positive,0.8807
Depression,social_support,positive,0.8807
Depression,hopelessness,positive,0.8807
Depression,social_support,positive,0.4504
Depression,medication,positive,0.4504
Depression,therapy,negative,-0.9361
Depression,social_support,negative,-0.8668
Depression,therapy,negative,-0.8668
Depression,sleep,negative,-0.9186
Depression,social_support,negative,-0.9186
Depression,sleep,negative,-0.9978
Depression,self_harm,negative,-0.9978
Depression,hopelessness,negative,-0.9978
Depression,hopelessness,negative,-0.8346
Depression,sleep,negative,-0.9984
Depression,concentration,negative,-0.9984
Depression,social_support,negative,-0.9984
Depression,medication,negative,-0.9984
Depression,therapy,negative,-0.9984
Depression,self_harm,negative,-0.9984
Depression,hopelessness,negative,-0.9984
Depression,sleep,positive,0.9041
Depression,social_support,positive,0.9041
Depression,hopelessness,positive,0.9041
Depression,social_support,positive,0.6712
Depression,sleep,negative,-0.1957
Depression,social_support,negative,-0.1957
Depression,hopelessness,negative,-0.1957
Depression,medication,negative,-0.9618
Depression,therapy,negative,-0.9618
Depression,self_harm,negative,-0.9618
Depression,hopelessness,negative,-0.9618
Depression,appetite,negative,-0.5104
Depression,social_support,negative,-0.5104
Depression,self_harm,negative,-0.5104
Depression,hopelessness,negative,-0.5104
Depression,sleep,negative,-0.9971
Depression,appetite,negative,-0.9971
Depression,social_support,negative,-0.9971
Depression,medication,negative,-0.9971
Depression,therapy,negative,-0.9971
Depression,self_harm,negative,-0.9971
Depression,hopelessness,negative,-0.9971
Depression,self_harm,positive,0.8966
Depression,hopelessness,negative,-0.9413
Depression,social_support,negative,-0.9902
Depression,therapy,negative,-0.9902
Depression,self_harm,negative,-0.9902
Depression,energy,negative,-0.9686
Depression,motivation,negative,-0.9686
Depression,social_support,negative,-0.9686
Depression,therapy,negative,-0.9686
Depression,self_harm,negative,-0.9686
Depression,hopelessness,negative,-0.9686
Depression,sleep,negative,-0.9519
Depression,energy,negative,-0.9519
Depression,social_support,negative,-0.9519
Depression,therapy,negative,-0.9519
Depression,hopelessness,negative,-0.9519
Depression,self_harm,negative,-0.9665
Depression,hopelessness,negative,-0.9665
Depression,self_harm,positive,0.2834
Depression,social_support,negative,-0.9081
Depression,self_harm,negative,-0.9081
Depression,hopelessness,negative,-0.9081
Depression,sleep,negative,-0.9738
Depression,concentration,negative,-0.9738
Depression,social_support,negative,-0.9738
Depression,hopelessness,negative,-0.9738
Depression,sleep,negative,-0.9927
Depression,social_support,negative,-0.9927
Depression,sleep,negative,-0.8291
Depression,energy,negative,-0.8291
Depression,social_support,negative,-0.9562
Depression,hopelessness,negative,-0.9562
Depression,self_harm,positive,0.9117
Depression,social_support,positive,0.1326
Depression,sleep,negative,-0.9085
Depression,energy,negative,-0.9085
Depression,hopelessness,negative,-0.9085
Depression,social_support,negative,-0.8523
Depression,hopelessness,negative,-0.8523
Depression,sleep,negative,-0.986
Depression,social_support,negative,-0.986
Depression,therapy,negative,-0.986
Depression,hopelessness,negative,-0.986
Depression,concentration,negative,-0.9488
Depression,social_support,negative,-0.9488
Depression,hopelessness,negative,-0.9488
Depression,self_harm,negative,-0.6908
Depression,hopelessness,negative,-0.6908
Depression,energy,positive,0.6271
Depression,appetite,positive,0.6271
Depression,social_support,positive,0.6271
Depression,therapy,positive,0.6661
Depression,energy,positive,0.6778
Depression,social_support,positive,0.6778
Depression,sleep,positive,0.7149
Depression,hopelessness,positive,0.7149
Depression,sleep,negative,-0.3206
Depression,social_support,negative,-0.3206
Depression,medication,negative,-0.3206
Depression,hopelessness,negative,-0.3206
Depression,social_support,negative,-0.9935
Depression,self_harm,negative,-0.9935
Depression,therapy,negative,-0.5088
Depression,hopelessness,negative,-0.5088
Depression,appetite,negative,-0.9859
Depression,social_support,negative,-0.9859
Depression,medication,negative,-0.9859
Depression,self_harm,negative,-0.9859
Depression,hopelessness,negative,-0.9859
Depression,self_harm,negative,-0.9756
Depression,hopelessness,negative,-0.9756
Depression,hopelessness,negative,-0.97
Depression,social_support,positive,0.807
Depression,social_support,negative,-0.8982
Depression,self_harm,negative,-0.8982
Depression,sleep,positive,0.9926
Depression,concentration,positive,0.9926
Depression,social_support,positive,0.9926
Depression,medication,positive,0.9926
Depression,therapy,positive,0.9926
Depression,hopelessness,positive,0.9926
Depression,appetite,neutral,-0.0084
Depression,social_support,neutral,-0.0084
Depression,self_harm,neutral,-0.0084
Depression,hopelessness,neutral,-0.0084
Depression,self_harm,negative,-0.3318
Depression,sleep,neutral,-0.0138
Depression,social_support,neutral,-0.0138
Depression,therapy,neutral,-0.0138
Depression,self_harm,neutral,-0.0138
Depression,hopelessness,neutral,-0.0138
Depression,self_harm,negative,-0.9665
Depression,hopelessness,negative,-0.9665
Depression,sleep,negative,-0.9153
Depression,energy,negative,-0.9153
Depression,self_harm,negative,-0.9153
Depression,self_harm,positive,0.634
Depression,sleep,negative,-0.9806
Depression,therapy,negative,-0.9806
Depression,hopelessness,negative,-0.9806
Depression,self_harm,negative,-0.2247
Depression,hopelessness,negative,-0.2247
Depression,self_harm,negative,-0.8736
Depression,hopelessness,negative,-0.8736
Depression,self_harm,negative,-0.9786
Depression,therapy,negative,-0.8289
